                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                0.69815,                0.50688,                 1.0864,                0.98179,                0.97722,                0.98741,                0.86689,                0.52128,                0.33795,                0.90551,              0.0095757,              0.0095757,              0.0095757
                     17,                0.68334,                0.49138,                 1.0797,                0.95664,                 0.9819,                0.98804,                0.87136,                0.53267,                0.35398,                 0.9107,              0.0095474,              0.0095474,              0.0095474
                     18,                0.68964,                 0.4878,                 1.0852,                0.91225,                0.98156,                0.98576,                  0.865,                0.51606,                0.37384,                 0.9049,              0.0095191,              0.0095191,              0.0095191
                     19,                0.68253,                0.48876,                 1.0744,                0.96897,                0.96601,                0.99022,                0.87299,                0.52227,                0.36134,                0.90433,              0.0094909,              0.0094909,              0.0094909
                     20,                0.67895,                0.47462,                 1.0633,                 0.9648,                 0.9894,                0.98795,                0.87009,                0.50121,                 0.3209,                0.89517,              0.0094626,              0.0094626,              0.0094626
                     21,                0.68728,                0.48202,                 1.0802,                0.97315,                0.97319,                0.99087,                0.87276,                0.53677,                 0.3696,                0.91407,              0.0094343,              0.0094343,              0.0094343
                     22,                0.64866,                0.45839,                 1.0511,                0.96146,                0.98144,                0.98411,                0.87161,                0.54109,                0.33336,                 0.9333,               0.009406,               0.009406,               0.009406
                     23,                0.68227,                0.47858,                 1.0796,                0.94494,                0.98837,                0.98827,                0.86527,                0.55521,                0.37581,                0.92276,              0.0093777,              0.0093777,              0.0093777
                     24,                0.67598,                0.47396,                 1.0798,                0.92967,                0.97123,                0.98416,                0.86726,                0.56189,                0.40656,                0.93135,              0.0093494,              0.0093494,              0.0093494
                     25,                0.67131,                0.46575,                 1.0774,                0.96827,                0.97722,                0.98716,                0.88415,                0.50605,                0.30512,                0.89783,              0.0093211,              0.0093211,              0.0093211
                     26,                0.65044,                0.44809,                 1.0565,                0.96296,                0.98879,                0.99018,                0.88546,                0.49508,                0.30507,                0.88696,              0.0092929,              0.0092929,              0.0092929
                     27,                0.64661,                0.45822,                 1.0571,                0.96783,                0.98173,                0.98921,                0.88472,                 0.5127,                0.31062,                0.89388,              0.0092646,              0.0092646,              0.0092646
                     28,                0.66494,                0.45479,                  1.058,                0.95948,                0.97359,                0.98729,                 0.8766,                0.49624,                0.32049,                0.89025,              0.0092363,              0.0092363,              0.0092363
                     29,                0.64732,                0.44845,                 1.0635,                0.97015,                 0.9923,                0.98856,                 0.8834,                0.49383,                0.32073,                 0.8884,               0.009208,               0.009208,               0.009208
                     30,                 0.6532,                0.43921,                 1.0587,                0.97471,                0.98146,                0.98791,                0.88785,                0.51691,                0.31591,                0.90066,              0.0091797,              0.0091797,              0.0091797
                     31,                0.66453,                0.44422,                 1.0672,                0.97023,                0.96535,                0.98791,                0.88853,                0.49602,                0.32315,                0.90863,              0.0091514,              0.0091514,              0.0091514
                     32,                0.65273,                0.44701,                 1.0696,                0.97578,                0.97137,                0.98924,                0.88955,                0.49843,                0.30098,                0.90585,              0.0091231,              0.0091231,              0.0091231
                     33,                0.65016,                0.45188,                 1.0615,                0.97783,                0.96983,                0.98821,                0.88331,                0.47339,                0.30864,                 0.8803,              0.0090949,              0.0090949,              0.0090949
                     34,                0.63884,                 0.4476,                 1.0541,                0.96882,                0.97909,                0.99093,                0.89375,                0.50263,                0.31578,                0.89116,              0.0090666,              0.0090666,              0.0090666
                     35,                0.64271,                0.44241,                 1.0466,                 0.9668,                0.95309,                0.98749,                0.89069,                0.50409,                0.35413,                0.88929,              0.0090383,              0.0090383,              0.0090383
                     36,                0.63799,                0.43832,                 1.0559,                0.96185,                0.99202,                0.98691,                0.88628,                0.50652,                0.31947,                0.90126,                0.00901,                0.00901,                0.00901
                     37,                0.64639,                0.44573,                 1.0607,                0.97224,                0.99286,                0.99085,                0.89697,                0.49377,                0.28179,                0.89118,              0.0089817,              0.0089817,              0.0089817
                     38,                0.63818,                0.42906,                 1.0542,                0.97718,                 0.9819,                0.98814,                0.89527,                0.49665,                0.28178,                0.89077,              0.0089534,              0.0089534,              0.0089534
                     39,                0.63824,                0.43011,                 1.0552,                0.97388,                0.99237,                0.99023,                0.89117,                0.46857,                0.28323,                0.87613,              0.0089251,              0.0089251,              0.0089251
                     40,                0.62902,                0.41667,                 1.0433,                0.97603,                0.97833,                0.98808,                0.89585,                0.48089,                 0.2923,                0.86677,              0.0088969,              0.0088969,              0.0088969
                     41,                0.63059,                0.42091,                 1.0443,                0.97179,                 0.9829,                0.98826,                0.88423,                0.47234,                0.29154,                 0.8802,              0.0088686,              0.0088686,              0.0088686
                     42,                0.62889,                0.42452,                 1.0481,                0.97308,                0.98205,                  0.988,                0.89144,                0.46967,                0.28544,                0.87209,              0.0088403,              0.0088403,              0.0088403
                     43,                0.61956,                0.40546,                 1.0344,                0.97383,                0.92032,                0.97502,                0.88546,                0.49494,                0.34369,                 0.8779,               0.008812,               0.008812,               0.008812
                     44,                0.62617,                0.42479,                 1.0427,                0.97245,                0.99143,                0.98522,                0.90167,                0.46773,                0.29071,                 0.8708,              0.0087837,              0.0087837,              0.0087837
                     45,                0.61588,                0.41253,                 1.0485,                0.97052,                0.98682,                0.98714,                0.89409,                0.46364,                0.29801,                0.88591,              0.0087554,              0.0087554,              0.0087554
                     46,                0.60506,                0.39944,                 1.0396,                0.94993,                0.98351,                0.98793,                0.88735,                0.47161,                0.31111,                0.87609,              0.0087271,              0.0087271,              0.0087271
                     47,                0.63522,                0.42438,                 1.0589,                 0.9799,                0.98436,                0.98659,                0.88912,                0.46288,                0.28123,                0.87066,              0.0086989,              0.0086989,              0.0086989
                     48,                0.61133,                  0.408,                 1.0304,                0.96918,                0.97771,                0.98548,                0.89111,                0.47797,                0.28623,                0.86728,              0.0086706,              0.0086706,              0.0086706
                     49,                0.61767,                0.41519,                 1.0285,                0.96469,                0.99233,                 0.9876,                0.89642,                 0.4672,                0.27549,                0.86618,              0.0086423,              0.0086423,              0.0086423
                     50,                  0.629,                0.40663,                 1.0466,                 0.9704,                0.98682,                0.98839,                0.90155,                0.45809,                0.27114,                0.86597,               0.008614,               0.008614,               0.008614
                     51,                0.60902,                0.39451,                 1.0347,                0.95453,                0.96515,                0.98064,                0.88481,                0.45912,                0.30013,                0.87045,              0.0085857,              0.0085857,              0.0085857
                     52,                0.61275,                0.40908,                 1.0317,                0.97604,                0.98967,                 0.9892,                0.89549,                0.45178,                 0.2768,                 0.8596,              0.0085574,              0.0085574,              0.0085574
                     53,                0.60795,                0.40395,                 1.0278,                0.96985,                0.98547,                0.98915,                 0.9083,                 0.4638,                0.27038,                0.86115,              0.0085291,              0.0085291,              0.0085291
                     54,                0.60933,                0.39668,                 1.0241,                0.97334,                0.98793,                0.98711,                  0.898,                0.46202,                 0.2733,                0.87031,              0.0085009,              0.0085009,              0.0085009
                     55,                0.62739,                0.40842,                 1.0458,                0.97684,                0.97732,                0.98664,                0.89887,                0.45536,                0.27371,                0.86353,              0.0084726,              0.0084726,              0.0084726
                     56,                0.59605,                0.39799,                 1.0227,                0.97533,                0.98229,                0.99034,                0.90633,                0.44211,                0.27574,                0.86032,              0.0084443,              0.0084443,              0.0084443
                     57,                0.60399,                0.39859,                 1.0264,                 0.9753,                0.97452,                0.98972,                0.90178,                0.46597,                0.26692,                0.86841,               0.008416,               0.008416,               0.008416
                     58,                 0.5989,                0.38696,                 1.0206,                0.98049,                0.98182,                0.98883,                0.90651,                0.46458,                0.26716,                0.86368,              0.0083877,              0.0083877,              0.0083877
                     59,                0.58944,                 0.3927,                 1.0166,                0.96917,                0.98317,                0.98694,                0.89501,                0.46191,                0.26734,                0.86572,              0.0083594,              0.0083594,              0.0083594
                     60,                  0.587,                0.38159,                 1.0225,                0.97174,                 0.9819,                0.98731,                0.89999,                0.45837,                0.26168,                0.86152,              0.0083311,              0.0083311,              0.0083311
                     61,                0.58321,                0.37741,                 1.0227,                0.97305,                0.98729,                0.99002,                0.89752,                0.48022,                0.25921,                0.86987,              0.0083029,              0.0083029,              0.0083029
                     62,                0.60246,                0.38844,                  1.029,                0.97923,                0.97831,                0.98977,                0.90118,                0.46158,                0.25816,                0.86622,              0.0082746,              0.0082746,              0.0082746
                     63,                0.58676,                0.38779,                 1.0111,                0.97639,                 0.9866,                0.98786,                0.90332,                0.44809,                0.27395,                0.85958,              0.0082463,              0.0082463,              0.0082463
                     64,                0.60211,                0.38749,                 1.0146,                0.95394,                0.99501,                0.99011,                0.90807,                0.47396,                0.26844,                0.85984,               0.008218,               0.008218,               0.008218
                     65,                0.58665,                0.37818,                 1.0191,                0.97184,                0.97408,                0.98962,                0.90355,                0.44557,                0.26237,                0.85675,              0.0081897,              0.0081897,              0.0081897
                     66,                0.58273,                0.38009,                 1.0172,                0.97159,                0.98022,                 0.9891,                0.90413,                0.44336,                0.26102,                0.86632,              0.0081614,              0.0081614,              0.0081614
                     67,                 0.5815,                0.37521,                 1.0096,                0.95663,                0.99217,                0.98882,                0.90327,                0.43901,                0.26792,                0.85711,              0.0081331,              0.0081331,              0.0081331
                     68,                0.58766,                0.39275,                 1.0193,                0.96287,                0.99189,                0.99048,                0.90634,                 0.4338,                0.26108,                0.85576,              0.0081049,              0.0081049,              0.0081049
                     69,                 0.5679,                0.35946,                 1.0059,                0.97689,                0.98271,                0.98767,                  0.904,                 0.4589,                0.26096,                0.86117,              0.0080766,              0.0080766,              0.0080766
                     70,                0.56775,                 0.3691,                 1.0126,                0.98117,                0.98142,                0.98959,                0.90026,                0.43073,                0.25457,                 0.8485,              0.0080483,              0.0080483,              0.0080483
                     71,                0.59494,                0.39124,                 1.0155,                0.96838,                0.98556,                0.98756,                0.89655,                0.43506,                0.24934,                0.86647,                0.00802,                0.00802,                0.00802
                     72,                0.58574,                0.36751,                 1.0176,                0.97308,                0.97365,                0.98624,                0.90553,                0.45485,                0.25754,                 0.8565,              0.0079917,              0.0079917,              0.0079917
                     73,                0.57434,                0.36274,                 1.0075,                0.97865,                0.98682,                 0.9871,                0.90477,                0.43939,                0.25434,                0.85391,              0.0079634,              0.0079634,              0.0079634
                     74,                0.57955,                0.38733,                 1.0195,                 0.9742,                0.97943,                 0.9886,                0.90057,                0.44159,                0.26756,                0.84383,              0.0079351,              0.0079351,              0.0079351
                     75,                0.58004,                0.37172,                 1.0229,                0.97381,                0.97884,                0.98899,                0.90726,                0.45069,                0.30177,                0.85851,              0.0079069,              0.0079069,              0.0079069
                     76,                0.57807,                0.37677,                 1.0085,                0.97431,                0.99472,                0.99111,                0.90453,                 0.4718,                0.25778,                0.86631,              0.0078786,              0.0078786,              0.0078786
                     77,                0.58336,                0.38045,                 1.0112,                0.98157,                0.99492,                0.98937,                0.90646,                0.46333,                0.25176,                0.86206,              0.0078503,              0.0078503,              0.0078503
                     78,                0.56957,                0.36369,                 1.0102,                0.97066,                  0.983,                0.98848,                0.91103,                0.42893,                0.25153,                0.84737,               0.007822,               0.007822,               0.007822
                     79,                0.57366,                0.37044,                 1.0097,                0.96543,                0.98998,                0.98936,                0.91028,                0.45774,                0.26653,                0.86763,              0.0077937,              0.0077937,              0.0077937
                     80,                0.57887,                0.37071,                 1.0154,                  0.979,                0.98359,                0.98813,                0.90629,                0.43721,                0.27234,                0.85223,              0.0077654,              0.0077654,              0.0077654
                     81,                0.58006,                0.37408,                 1.0219,                0.96671,                 0.9915,                0.98674,                0.90488,                0.46058,                 0.2651,                0.86429,              0.0077371,              0.0077371,              0.0077371
                     82,                0.57436,                0.36611,                 1.0227,                 0.9735,                  0.983,                0.98598,                 0.9144,                0.43281,                0.26508,                 0.8523,              0.0077089,              0.0077089,              0.0077089
                     83,                0.56307,                 0.3743,                 1.0147,                0.97263,                0.98337,                0.98727,                0.91515,                0.42743,                0.27143,                0.85452,              0.0076806,              0.0076806,              0.0076806
                     84,                0.56153,                 0.3701,                 1.0086,                0.98314,                0.98547,                0.98776,                0.91532,                0.40142,                0.24667,                0.83674,              0.0076523,              0.0076523,              0.0076523
                     85,                 0.5579,                0.36752,                 1.0033,                0.97984,                0.98243,                0.99084,                 0.9025,                0.43365,                0.26375,                0.84712,               0.007624,               0.007624,               0.007624
                     86,                0.58377,                0.36558,                 1.0154,                0.97144,                0.98436,                0.98792,                0.90862,                 0.4274,                 0.2458,                0.84541,              0.0075957,              0.0075957,              0.0075957
                     87,                0.55926,                0.35554,                0.99612,                0.98029,                0.98547,                0.98871,                0.91137,                0.43416,                0.25189,                0.84229,              0.0075674,              0.0075674,              0.0075674
                     88,                0.56438,                0.35755,                 1.0025,                0.97834,                  0.987,                0.98965,                0.91135,                0.44391,                0.25532,                0.85897,              0.0075391,              0.0075391,              0.0075391
                     89,                0.56663,                0.35878,                 1.0074,                 0.9684,                0.98836,                0.99054,                0.91702,                 0.4458,                0.25211,                0.83579,              0.0075109,              0.0075109,              0.0075109
                     90,                0.55882,                0.35173,                0.99822,                0.97204,                0.98865,                0.99005,                0.91458,                 0.4168,                0.24722,                0.84282,              0.0074826,              0.0074826,              0.0074826
                     91,                0.55161,                0.35008,                0.99768,                0.97239,                0.98234,                0.98709,                0.90224,                0.46471,                0.26323,                0.86391,              0.0074543,              0.0074543,              0.0074543
                     92,                0.55751,                0.35843,                 1.0053,                  0.981,                0.98286,                0.99027,                0.91056,                0.43466,                0.23607,                 0.8505,               0.007426,               0.007426,               0.007426
                     93,                0.54952,                0.34892,                0.99725,                0.96495,                0.99039,                0.98881,                0.89471,                0.43079,                0.25855,                0.85022,              0.0073977,              0.0073977,              0.0073977
                     94,                0.54914,                0.35322,                0.99232,                0.97887,                0.98284,                0.98916,                0.91153,                 0.4288,                0.25146,                0.85636,              0.0073694,              0.0073694,              0.0073694
                     95,                 0.5636,                0.35829,                 1.0101,                0.96664,                0.98577,                0.98571,                0.90829,                0.43201,                0.25307,                0.84839,              0.0073411,              0.0073411,              0.0073411
                     96,                0.54382,                0.34699,                  0.989,                0.97399,                0.97697,                0.98896,                0.90602,                0.44205,                 0.2595,                0.85041,              0.0073129,              0.0073129,              0.0073129
                     97,                0.56058,                0.36259,                0.99851,                0.97007,                0.98215,                0.98749,                0.90332,                0.43351,                0.26384,                0.84764,              0.0072846,              0.0072846,              0.0072846
                     98,                0.54395,                0.34399,                0.99023,                0.96764,                0.98197,                 0.9876,                0.91248,                0.43299,                0.25253,                0.86475,              0.0072563,              0.0072563,              0.0072563
                     99,                0.54749,                0.36119,                 1.0025,                0.97731,                0.98336,                0.98846,                0.90975,                0.42841,                0.25061,                0.84913,               0.007228,               0.007228,               0.007228
                    100,                0.54909,                0.34351,                 1.0005,                0.97273,                0.98889,                0.98776,                0.90689,                0.43719,                0.24675,                0.86131,              0.0071997,              0.0071997,              0.0071997
                    101,                0.54787,                0.35034,                 1.0055,                0.97174,                0.98929,                0.98865,                0.91343,                0.42139,                0.23954,                0.84879,              0.0071714,              0.0071714,              0.0071714
                    102,                0.55215,                0.35525,                 1.0109,                0.97461,                0.98342,                0.98968,                0.91201,                0.44369,                0.25079,                0.85341,              0.0071431,              0.0071431,              0.0071431
                    103,                 0.5397,                0.34835,                 1.0012,                0.97879,                0.99338,                0.98797,                0.91372,                0.45808,                0.25029,                0.85811,              0.0071149,              0.0071149,              0.0071149
                    104,                 0.5405,                0.33914,                0.99183,                0.96364,                 0.9943,                0.98813,                0.91404,                0.43411,                0.25125,                0.85559,              0.0070866,              0.0070866,              0.0070866
                    105,                0.54961,                0.34893,                 1.0018,                0.97667,                0.98467,                0.98912,                0.91187,                0.44149,                0.24703,                0.85866,              0.0070583,              0.0070583,              0.0070583
                    106,                0.53924,                0.33196,                0.99147,                0.97556,                0.98841,                0.98809,                0.91605,                0.43521,                0.24115,                 0.8579,                0.00703,                0.00703,                0.00703
                    107,                 0.5425,                0.33615,                0.99508,                0.98387,                0.98419,                 0.9888,                0.91001,                 0.4449,                0.23178,                0.85799,              0.0070017,              0.0070017,              0.0070017
                    108,                0.53686,                0.34034,                0.99112,                0.97325,                0.98203,                0.98916,                0.91339,                0.42176,                0.24065,                0.84078,              0.0069734,              0.0069734,              0.0069734
                    109,                0.53457,                0.34422,                0.98917,                 0.9805,                0.98601,                0.99015,                0.91962,                0.44727,                0.24569,                0.84598,              0.0069451,              0.0069451,              0.0069451
                    110,                0.55082,                0.33901,                 0.9976,                 0.9735,                0.98275,                0.98811,                0.91093,                0.42215,                0.23911,                0.84259,              0.0069169,              0.0069169,              0.0069169
                    111,                0.54031,                0.33789,                0.98279,                0.97849,                0.98615,                0.99004,                0.91283,                0.43026,                0.23937,                0.85385,              0.0068886,              0.0068886,              0.0068886
                    112,                0.53913,                 0.3383,                0.99135,                0.98897,                0.97684,                0.99045,                 0.9137,                0.39991,                0.22947,                0.84308,              0.0068603,              0.0068603,              0.0068603
                    113,                 0.5453,                0.33671,                0.99666,                0.97917,                 0.9734,                0.98773,                0.91057,                0.44872,                0.24746,                0.85945,               0.006832,               0.006832,               0.006832
                    114,                0.53337,                0.33578,                0.99092,                0.97381,                0.98793,                0.98877,                0.91555,                0.41973,                0.24481,                0.84217,              0.0068037,              0.0068037,              0.0068037
                    115,                0.52497,                0.32819,                0.98345,                 0.9676,                0.98516,                0.98838,                0.91527,                0.43343,                0.24512,                0.84716,              0.0067754,              0.0067754,              0.0067754
                    116,                0.53445,                0.33424,                0.98994,                0.98227,                0.97562,                0.98685,                0.92437,                0.40469,                0.23567,                0.83807,              0.0067471,              0.0067471,              0.0067471
                    117,                0.54415,                 0.3367,                0.98976,                0.96069,                0.98793,                0.98947,                0.91412,                0.41695,                0.25123,                0.83782,              0.0067189,              0.0067189,              0.0067189
                    118,                0.53413,                0.33113,                0.98809,                0.98195,                0.99039,                0.98937,                 0.9218,                0.41527,                0.22645,                0.84726,              0.0066906,              0.0066906,              0.0066906
                    119,                0.51858,                0.32479,                0.98345,                0.98279,                0.97943,                0.99132,                0.91762,                0.41409,                0.23279,                0.84696,              0.0066623,              0.0066623,              0.0066623
                    120,                 0.5414,                0.33433,                0.99263,                0.97954,                0.98391,                0.99164,                0.92373,                0.43701,                0.23893,                0.85273,               0.006634,               0.006634,               0.006634
                    121,                0.53915,                0.33453,                0.99331,                0.97683,                 0.9819,                0.99103,                0.90486,                0.44842,                0.23167,                0.86214,              0.0066057,              0.0066057,              0.0066057
                    122,                0.53836,                0.33287,                 1.0023,                0.97222,                0.98733,                0.98976,                0.91774,                0.42504,                0.23625,                0.84756,              0.0065774,              0.0065774,              0.0065774
                    123,                0.52926,                0.33245,                 0.9925,                0.98026,                0.97843,                0.98973,                0.91359,                0.42635,                0.24635,                0.84509,              0.0065491,              0.0065491,              0.0065491
                    124,                0.52291,                0.32466,                0.99245,                0.98124,                0.98671,                0.98515,                0.90989,                0.44231,                0.24374,                0.86484,              0.0065209,              0.0065209,              0.0065209
                    125,                0.52624,                0.33196,                0.99481,                0.98135,                0.97943,                 0.9855,                0.91677,                0.43026,                0.23768,                0.86441,              0.0064926,              0.0064926,              0.0064926
                    126,                0.52964,                0.33433,                0.98777,                0.97615,                0.98771,                0.98867,                0.91592,                0.43436,                0.23264,                0.85577,              0.0064643,              0.0064643,              0.0064643
                    127,                0.52794,                 0.3361,                0.97905,                0.98396,                0.97943,                0.98769,                0.91666,                0.42523,                0.23291,                0.85195,               0.006436,               0.006436,               0.006436
                    128,                0.51773,                0.32326,                0.98331,                0.98178,                0.97418,                0.98704,                0.92036,                0.43221,                0.23273,                0.85546,              0.0064077,              0.0064077,              0.0064077
                    129,                0.52043,                0.32081,                0.97951,                0.98478,                0.97254,                0.99015,                0.92014,                0.41672,                0.22077,                0.84929,              0.0063794,              0.0063794,              0.0063794
                    130,                0.51418,                0.31695,                0.98492,                0.98079,                0.98268,                0.99146,                0.91547,                0.43859,                 0.2265,                0.85532,              0.0063511,              0.0063511,              0.0063511
                    131,                0.51828,                0.32548,                 0.9889,                0.97493,                0.98416,                0.98909,                0.91388,                0.42009,                0.23441,                0.84886,              0.0063229,              0.0063229,              0.0063229
                    132,                 0.5262,                 0.3336,                0.99417,                0.97738,                   0.98,                0.98838,                0.92309,                0.40405,                0.23333,                0.84404,              0.0062946,              0.0062946,              0.0062946
                    133,                 0.5208,                 0.3345,                0.99472,                0.96933,                0.98793,                0.98788,                 0.9253,                0.40537,                0.22174,                0.84174,              0.0062663,              0.0062663,              0.0062663
                    134,                0.51971,                0.32965,                0.98556,                0.97866,                0.98793,                0.98765,                0.91816,                0.40361,                0.23452,                0.83882,               0.006238,               0.006238,               0.006238
                    135,                0.52001,                0.32788,                0.99249,                0.98136,                0.98764,                0.98755,                0.91892,                0.39186,                0.21971,                 0.8408,              0.0062097,              0.0062097,              0.0062097
                    136,                0.50812,                0.31633,                0.98495,                0.97724,                0.98547,                 0.9877,                0.92523,                0.39608,                0.22355,                0.83768,              0.0061814,              0.0061814,              0.0061814
                    137,                0.52013,                0.32069,                0.97776,                0.97042,                0.98394,                0.98848,                0.91053,                0.40282,                0.23378,                0.83555,              0.0061531,              0.0061531,              0.0061531
                    138,                0.51826,                0.32312,                0.98174,                0.98504,                0.97833,                0.98689,                0.91234,                0.41232,                0.22468,                 0.8369,              0.0061249,              0.0061249,              0.0061249
                    139,                0.52549,                0.32667,                0.98693,                0.97833,                0.98778,                0.98935,                0.91765,                0.42091,                0.22863,                0.84515,              0.0060966,              0.0060966,              0.0060966
                    140,                  0.512,                0.31765,                0.97491,                0.98201,                0.98398,                 0.9889,                0.92136,                0.41853,                 0.2249,                0.84583,              0.0060683,              0.0060683,              0.0060683
                    141,                 0.5222,                0.31494,                0.98712,                0.97387,                0.98783,                0.98693,                0.92478,                 0.3984,                0.22314,                0.83364,                0.00604,                0.00604,                0.00604
                    142,                0.52975,                0.32424,                0.99788,                0.98093,                0.98047,                0.98916,                0.92481,                0.43815,                0.22227,                0.85414,              0.0060117,              0.0060117,              0.0060117
                    143,                0.50555,                0.30583,                0.98219,                0.98559,                 0.9819,                0.99038,                0.92837,                0.40556,                0.21376,                0.82941,              0.0059834,              0.0059834,              0.0059834
                    144,                0.50497,                0.30175,                0.98458,                0.98218,                0.98474,                0.98866,                0.91459,                0.41527,                0.22047,                0.84122,              0.0059551,              0.0059551,              0.0059551
                    145,                0.52075,                0.32385,                0.99005,                0.98187,                0.98005,                0.99047,                0.91618,                0.40724,                  0.219,                0.83459,              0.0059269,              0.0059269,              0.0059269
                    146,                0.52082,                0.32298,                0.97704,                0.98053,                0.98058,                0.98879,                0.91452,                0.42717,                0.23008,                 0.8473,              0.0058986,              0.0058986,              0.0058986
                    147,                0.50597,                0.31154,                0.97062,                0.98203,                0.97943,                0.98772,                0.91722,                 0.4247,                0.22882,                0.84689,              0.0058703,              0.0058703,              0.0058703
                    148,                0.49763,                0.31454,                0.96922,                0.98152,                0.98317,                0.98555,                0.91539,                0.42825,                0.22099,                 0.8519,               0.005842,               0.005842,               0.005842
                    149,                0.49873,                0.30634,                0.96433,                0.97952,                0.98433,                0.98704,                0.91124,                0.42038,                0.22869,                0.83892,              0.0058137,              0.0058137,              0.0058137
                    150,                0.49549,                0.31112,                 0.9592,                0.97641,                0.98682,                0.98834,                0.92144,                0.41654,                 0.2282,                0.83253,              0.0057854,              0.0057854,              0.0057854
                    151,                0.51156,                0.31479,                0.97179,                0.98619,                0.97807,                0.98931,                0.91566,                0.40855,                 0.2162,                0.83903,              0.0057571,              0.0057571,              0.0057571
                    152,                0.52004,                0.31919,                0.98171,                0.97843,                0.98929,                0.98874,                0.90845,                0.42775,                0.22187,                0.84267,              0.0057289,              0.0057289,              0.0057289
                    153,                0.48503,                0.30078,                0.95904,                 0.9776,                0.98436,                0.98868,                0.92461,                0.41872,                 0.2205,                0.83724,              0.0057006,              0.0057006,              0.0057006
                    154,                0.50237,                0.31281,                0.96747,                0.98178,                0.98767,                0.98825,                0.91801,                0.41805,                  0.225,                0.84399,              0.0056723,              0.0056723,              0.0056723
                    155,                0.50723,                0.31195,                0.98408,                0.97957,                0.98019,                0.98806,                0.91944,                0.41016,                0.22286,                0.83482,               0.005644,               0.005644,               0.005644
                    156,                0.49354,                0.30932,                0.96912,                0.97694,                0.98682,                0.98883,                0.91751,                0.41405,                0.22058,                0.84381,              0.0056157,              0.0056157,              0.0056157
                    157,                0.49234,                0.29336,                0.97395,                0.97518,                0.98882,                0.98832,                0.92052,                0.40487,                0.22881,                 0.8383,              0.0055874,              0.0055874,              0.0055874
                    158,                0.51625,                 0.3169,                0.99157,                0.98137,                0.97848,                0.98811,                0.92019,                0.39966,                0.22942,                0.83323,              0.0055591,              0.0055591,              0.0055591
