                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.33494,                0.27115,                0.90411,                0.98026,                0.98595,                0.98672,                0.90628,                0.46031,                0.23724,                 0.8456,                0.00604,                0.00604,                0.00604
                    162,                0.33831,                0.27088,                0.90345,                0.98017,                0.98595,                0.98679,                0.90674,                0.46018,                0.23785,                0.84572,              0.0060152,              0.0060152,              0.0060152
                    163,                 0.3315,                0.26314,                0.90386,                0.97998,                0.98595,                0.98628,                0.90666,                0.45989,                 0.2368,                 0.8459,              0.0059905,              0.0059905,              0.0059905
                    164,                0.33586,                0.26814,                0.90199,                0.97971,                0.98595,                0.98641,                0.90883,                0.45981,                0.23734,                0.84566,              0.0059658,              0.0059658,              0.0059658
                    165,                0.33063,                0.26469,                0.90095,                 0.9799,                0.98595,                0.98645,                0.90709,                0.45965,                0.23787,                0.84566,               0.005941,               0.005941,               0.005941
                    166,                0.32843,                0.26681,                0.90159,                0.97986,                0.98595,                 0.9865,                0.90705,                0.45889,                0.23712,                0.84518,              0.0059163,              0.0059163,              0.0059163
                    167,                0.33231,                0.26669,                0.90396,                0.98029,                0.98595,                0.98749,                0.90621,                0.45802,                0.23691,                0.84461,              0.0058915,              0.0058915,              0.0058915
                    168,                0.32991,                0.26472,                0.90148,                  0.981,                0.98348,                0.98754,                0.90648,                0.45802,                0.23616,                0.84456,              0.0058668,              0.0058668,              0.0058668
                    169,                0.32493,                0.26343,                0.89895,                0.98105,                 0.9834,                 0.9875,                0.90573,                0.45762,                0.23693,                0.84429,               0.005842,               0.005842,               0.005842
                    170,                0.32267,                0.25896,                0.89535,                0.97866,                0.98141,                0.98745,                0.90597,                0.45756,                0.23652,                0.84427,              0.0058173,              0.0058173,              0.0058173
                    171,                  0.329,                0.25911,                0.90112,                0.97865,                 0.9824,                0.98701,                0.90542,                0.45745,                0.23561,                 0.8442,              0.0057925,              0.0057925,              0.0057925
                    172,                0.33179,                0.26057,                0.90259,                0.97861,                0.98244,                0.98715,                 0.9056,                0.45701,                0.23613,                0.84383,              0.0057678,              0.0057678,              0.0057678
                    173,                0.32723,                0.26112,                 0.9019,                0.97864,                0.98265,                0.98713,                0.90579,                 0.4571,                0.23726,                0.84387,               0.005743,               0.005743,               0.005743
                    174,                0.32475,                0.26074,                0.89953,                0.97288,                0.98984,                0.98713,                0.90602,                0.45648,                0.23773,                0.84358,              0.0057183,              0.0057183,              0.0057183
                    175,                0.32332,                0.25739,                0.89757,                 0.9728,                0.99006,                0.98708,                0.90526,                0.45644,                0.23783,                0.84366,              0.0056935,              0.0056935,              0.0056935
                    176,                0.32685,                0.25965,                0.89971,                0.97279,                0.99016,                0.98703,                0.90472,                0.45631,                0.23741,                0.84323,              0.0056688,              0.0056688,              0.0056688
                    177,                0.32144,                0.25701,                0.89586,                0.97278,                 0.9902,                0.98706,                0.90631,                0.45628,                 0.2384,                0.84321,               0.005644,               0.005644,               0.005644
                    178,                0.32666,                0.26097,                0.89865,                0.97279,                0.99029,                0.98698,                 0.9077,                  0.456,                0.23856,                 0.8432,              0.0056193,              0.0056193,              0.0056193
                    179,                0.32191,                0.25707,                0.89607,                0.97276,                0.99033,                0.98693,                0.90905,                  0.456,                 0.2383,                0.84314,              0.0055945,              0.0055945,              0.0055945
                    180,                0.32491,                0.25508,                0.89941,                0.97268,                0.99069,                0.98711,                 0.9081,                 0.4558,                0.23709,                0.84293,              0.0055698,              0.0055698,              0.0055698
                    181,                0.32543,                0.26245,                0.89985,                0.97239,                0.99069,                0.98718,                0.90775,                0.45602,                 0.2363,                0.84293,               0.005545,               0.005545,               0.005545
                    182,                0.32157,                0.25858,                0.89943,                0.97203,                0.99069,                0.98724,                0.90824,                0.45612,                 0.2357,                0.84294,              0.0055202,              0.0055202,              0.0055202
                    183,                0.32019,                0.25477,                0.89831,                0.97194,                0.99069,                0.98736,                  0.908,                0.45576,                0.23612,                 0.8426,              0.0054955,              0.0054955,              0.0054955
                    184,                0.32308,                0.26144,                0.89869,                0.97184,                0.99069,                0.98741,                0.90878,                0.45581,                0.23702,                0.84264,              0.0054707,              0.0054707,              0.0054707
                    185,                0.32337,                0.25887,                0.90088,                0.97173,                0.99069,                0.98727,                0.90863,                0.45594,                 0.2367,                0.84263,               0.005446,               0.005446,               0.005446
                    186,                 0.3233,                0.25689,                0.90174,                0.97166,                0.99069,                0.98732,                 0.9105,                 0.4562,                0.23567,                0.84256,              0.0054212,              0.0054212,              0.0054212
                    187,                0.32012,                0.25455,                0.89682,                 0.9717,                0.99069,                0.98731,                0.90931,                0.45594,                0.23468,                0.84213,              0.0053965,              0.0053965,              0.0053965
                    188,                0.32066,                 0.2563,                0.89591,                0.97186,                0.99069,                0.98738,                0.90992,                0.45609,                0.23334,                0.84212,              0.0053717,              0.0053717,              0.0053717
                    189,                0.32339,                 0.2563,                 0.8973,                 0.9721,                0.99069,                0.98755,                0.90983,                0.45585,                 0.2325,                0.84194,               0.005347,               0.005347,               0.005347
                    190,                0.32287,                0.25477,                0.89892,                0.97241,                0.99069,                0.98741,                0.91051,                0.45618,                0.23184,                0.84194,              0.0053223,              0.0053223,              0.0053223
                    191,                0.32359,                 0.2604,                0.89944,                0.97264,                0.99044,                0.98733,                0.90716,                0.45623,                0.23247,                0.84194,              0.0052975,              0.0052975,              0.0052975
                    192,                0.31686,                0.25694,                0.89761,                0.97266,                0.99008,                0.98736,                0.90868,                0.45632,                0.23238,                0.84164,              0.0052727,              0.0052727,              0.0052727
                    193,                0.31525,                0.25427,                  0.897,                0.97262,                0.99003,                0.98738,                0.90846,                0.45634,                0.23148,                 0.8416,               0.005248,               0.005248,               0.005248
                    194,                0.31817,                0.25371,                0.89551,                0.97263,                 0.9899,                0.98738,                0.90804,                 0.4562,                0.23127,                0.84162,              0.0052233,              0.0052233,              0.0052233
                    195,                0.31894,                0.25892,                0.89542,                0.97259,                0.98984,                0.98744,                0.90772,                0.45586,                 0.2303,                0.84148,              0.0051985,              0.0051985,              0.0051985
                    196,                0.31682,                 0.2531,                0.89953,                0.97258,                0.98992,                0.98752,                0.90811,                0.45583,                 0.2296,                0.84148,              0.0051737,              0.0051737,              0.0051737
                    197,                0.31544,                0.24998,                0.89458,                0.97255,                0.99011,                0.98741,                 0.9086,                0.45599,                0.22938,                 0.8416,               0.005149,               0.005149,               0.005149
                    198,                0.31215,                0.25811,                0.89913,                0.97249,                0.99067,                0.98769,                 0.9098,                0.45601,                0.22956,                0.84173,              0.0051243,              0.0051243,              0.0051243
                    199,                0.31681,                0.25483,                0.89549,                0.97207,                0.99069,                0.98769,                0.90966,                0.45589,                0.22889,                 0.8417,              0.0050995,              0.0050995,              0.0050995
                    200,                0.31401,                0.25025,                0.89551,                0.97508,                0.98828,                0.98779,                0.90999,                0.45572,                 0.2297,                0.84165,              0.0050747,              0.0050747,              0.0050747
                    201,                0.31451,                0.24922,                0.89537,                0.97509,                0.98826,                0.98787,                0.91029,                0.45566,                0.22927,                0.84164,                0.00505,                0.00505,                0.00505
                    202,                0.31398,                0.25043,                0.89598,                0.97509,                 0.9882,                0.98777,                0.90921,                0.45544,                0.22888,                0.84147,              0.0050253,              0.0050253,              0.0050253
                    203,                0.31452,                0.25112,                0.89243,                0.97491,                0.98832,                0.98789,                0.90927,                0.45497,                0.22904,                0.84135,              0.0050005,              0.0050005,              0.0050005
                    204,                0.30733,                0.24432,                0.89338,                0.97538,                0.98722,                0.98785,                 0.9092,                0.45515,                0.22918,                0.84142,              0.0049758,              0.0049758,              0.0049758
                    205,                0.31189,                0.24709,                0.89455,                0.97536,                0.98725,                0.98785,                0.90866,                  0.455,                0.22904,                0.84145,               0.004951,               0.004951,               0.004951
                    206,                 0.3109,                0.24971,                0.89398,                0.97535,                0.98731,                0.98782,                0.90893,                0.45477,                0.22927,                0.84131,              0.0049263,              0.0049263,              0.0049263
                    207,                0.31358,                0.24937,                0.89271,                0.97534,                 0.9874,                0.98792,                0.91044,                0.45474,                0.22986,                0.84136,              0.0049015,              0.0049015,              0.0049015
                    208,                0.31565,                0.25032,                0.89666,                0.97535,                0.98744,                0.98797,                 0.9107,                 0.4549,                 0.2307,                0.84116,              0.0048768,              0.0048768,              0.0048768
                    209,                0.31133,                0.24559,                0.89234,                0.97538,                0.98747,                 0.9879,                0.91079,                0.45453,                0.23052,                 0.8411,               0.004852,               0.004852,               0.004852
                    210,                0.30938,                0.25233,                0.89265,                0.97543,                0.98748,                 0.9879,                0.91116,                0.45396,                0.22938,                0.84101,              0.0048272,              0.0048272,              0.0048272
                    211,                0.31237,                 0.2485,                0.89529,                0.97547,                0.98746,                0.98783,                0.91186,                0.45408,                   0.23,                0.84117,              0.0048025,              0.0048025,              0.0048025
                    212,                0.30902,                 0.2435,                0.89472,                0.97552,                0.98748,                0.98783,                0.91211,                0.45438,                0.22963,                0.84145,              0.0047778,              0.0047778,              0.0047778
                    213,                0.30849,                0.24472,                0.89299,                0.97551,                0.98751,                0.98783,                0.91217,                0.45468,                0.22987,                0.84175,               0.004753,               0.004753,               0.004753
                    214,                 0.3076,                0.24731,                0.89376,                0.97555,                0.98748,                0.98779,                0.91189,                0.45462,                0.23001,                0.84188,              0.0047283,              0.0047283,              0.0047283
                    215,                0.30826,                0.24591,                0.89305,                0.97557,                0.98751,                0.98768,                0.91106,                0.45443,                0.23007,                 0.8419,              0.0047035,              0.0047035,              0.0047035
                    216,                0.30951,                0.24445,                0.89239,                0.97558,                0.98745,                0.98787,                0.91148,                0.45485,                0.23024,                0.84211,              0.0046788,              0.0046788,              0.0046788
                    217,                0.30773,                0.24672,                0.89297,                0.97558,                0.98745,                0.98776,                0.91085,                0.45497,                0.23011,                0.84228,               0.004654,               0.004654,               0.004654
                    218,                0.31099,                0.24826,                 0.8953,                0.97557,                0.98748,                0.98787,                0.91109,                0.45483,                0.23017,                0.84223,              0.0046293,              0.0046293,              0.0046293
                    219,                0.30796,                0.24497,                0.89185,                0.97554,                0.98751,                0.98775,                0.91018,                0.45511,                0.23035,                 0.8423,              0.0046045,              0.0046045,              0.0046045
                    220,                0.30521,                0.24403,                0.88972,                0.97554,                0.98744,                0.98772,                0.91084,                0.45504,                 0.2304,                0.84211,              0.0045798,              0.0045798,              0.0045798
                    221,                 0.3031,                0.24399,                0.89207,                0.97558,                0.98721,                0.98768,                0.91175,                0.45493,                0.23085,                0.84203,               0.004555,               0.004555,               0.004555
                    222,                0.30497,                0.24254,                0.89164,                0.97559,                0.98684,                0.98756,                0.91124,                0.45482,                0.23089,                0.84205,              0.0045303,              0.0045303,              0.0045303
                    223,                0.30751,                0.24785,                0.89281,                0.97562,                 0.9867,                0.98756,                0.91211,                0.45501,                 0.2314,                0.84215,              0.0045055,              0.0045055,              0.0045055
                    224,                 0.3037,                0.23957,                0.89045,                0.97565,                0.98657,                0.98749,                0.91106,                0.45493,                0.23137,                0.84232,              0.0044808,              0.0044808,              0.0044808
                    225,                0.30095,                0.24085,                 0.8933,                0.97572,                0.98617,                0.98749,                0.91166,                0.45485,                 0.2316,                0.84222,               0.004456,               0.004456,               0.004456
                    226,                0.29933,                0.24157,                0.88965,                0.97577,                0.98581,                0.98745,                0.91195,                0.45496,                0.23109,                0.84228,              0.0044313,              0.0044313,              0.0044313
                    227,                0.30594,                0.24205,                  0.891,                0.97582,                0.98557,                0.98776,                0.91232,                0.45497,                0.23114,                0.84224,              0.0044065,              0.0044065,              0.0044065
                    228,                0.30195,                0.24509,                0.88611,                0.97584,                0.98549,                0.98766,                0.91094,                0.45485,                0.23103,                 0.8423,              0.0043818,              0.0043818,              0.0043818
                    229,                0.30389,                 0.2414,                0.89235,                0.97591,                0.98544,                0.98762,                0.91266,                0.45506,                0.23101,                 0.8423,               0.004357,               0.004357,               0.004357
                    230,                0.30189,                0.23988,                0.89119,                0.97596,                0.98538,                0.98785,                0.91293,                0.45522,                0.23074,                0.84248,              0.0043323,              0.0043323,              0.0043323
                    231,                0.30506,                0.24063,                0.89134,                0.97604,                0.98527,                0.98784,                 0.9125,                0.45539,                0.23067,                0.84267,              0.0043075,              0.0043075,              0.0043075
                    232,                0.30184,                0.23719,                0.88903,                0.97608,                0.98519,                  0.988,                 0.9125,                0.45519,                0.23062,                0.84253,              0.0042828,              0.0042828,              0.0042828
                    233,                 0.3031,                0.24081,                0.88946,                0.97608,                0.98521,                0.98789,                0.91227,                 0.4552,                0.23027,                0.84247,               0.004258,               0.004258,               0.004258
                    234,                0.29469,                0.23918,                0.88708,                0.97612,                0.98525,                0.98794,                0.91213,                0.45491,                0.22979,                0.84224,              0.0042333,              0.0042333,              0.0042333
                    235,                0.29974,                0.23842,                 0.8885,                0.97609,                0.98537,                0.98772,                0.91258,                0.45446,                0.23013,                0.84177,              0.0042085,              0.0042085,              0.0042085
                    236,                0.29783,                0.23783,                  0.889,                0.97622,                0.98499,                0.98773,                0.91378,                0.45392,                0.23047,                0.84155,              0.0041837,              0.0041837,              0.0041837
                    237,                0.29774,                0.23773,                 0.8876,                0.97621,                0.98498,                0.98776,                0.91365,                 0.4539,                0.23067,                0.84151,               0.004159,               0.004159,               0.004159
                    238,                0.29486,                0.23359,                0.88813,                0.97601,                0.98584,                0.98759,                0.91371,                0.45364,                0.23054,                0.84153,              0.0041342,              0.0041342,              0.0041342
                    239,                0.29519,                0.23108,                0.88468,                0.97382,                0.98595,                0.98751,                0.91319,                0.45344,                0.23117,                0.84148,              0.0041095,              0.0041095,              0.0041095
                    240,                0.30359,                0.23883,                 0.8924,                0.97355,                0.98621,                0.98763,                0.91438,                0.45312,                0.23099,                 0.8413,              0.0040847,              0.0040847,              0.0040847
                    241,                0.29833,                 0.2368,                0.88835,                0.97355,                0.98661,                 0.9874,                0.91407,                 0.4529,                0.23121,                0.84111,                0.00406,                0.00406,                0.00406
                    242,                0.29858,                0.23852,                0.89046,                0.97359,                0.98696,                0.98732,                0.91336,                0.45314,                0.23204,                0.84099,              0.0040352,              0.0040352,              0.0040352
                    243,                0.29303,                0.23278,                0.88642,                0.97734,                0.98262,                0.98741,                0.91347,                0.45328,                0.23241,                0.84105,              0.0040105,              0.0040105,              0.0040105
                    244,                0.29413,                0.23771,                0.88845,                0.97752,                0.98266,                0.98729,                  0.913,                0.45334,                0.23181,                0.84098,              0.0039857,              0.0039857,              0.0039857
                    245,                0.29685,                0.23551,                0.88951,                0.97758,                0.98268,                0.98737,                0.91383,                0.45313,                0.23097,                0.84089,               0.003961,               0.003961,               0.003961
                    246,                0.29105,                0.23228,                0.88776,                0.97758,                0.98267,                 0.9875,                0.91446,                0.45299,                0.23146,                0.84077,              0.0039362,              0.0039362,              0.0039362
                    247,                 0.2911,                0.23323,                0.88818,                0.97757,                 0.9827,                0.98749,                 0.9152,                0.45265,                0.23129,                0.84067,              0.0039115,              0.0039115,              0.0039115
                    248,                 0.2951,                0.23281,                0.88765,                0.97752,                0.98274,                0.98746,                0.91365,                0.45273,                0.23139,                0.84062,              0.0038867,              0.0038867,              0.0038867
                    249,                0.29105,                0.23195,                 0.8863,                0.97753,                0.98275,                0.98745,                0.91473,                0.45249,                0.23168,                0.84063,               0.003862,               0.003862,               0.003862
                    250,                0.29083,                0.23093,                 0.8855,                0.97765,                0.98278,                0.98742,                0.91537,                0.45292,                0.23125,                0.84069,              0.0038372,              0.0038372,              0.0038372
                    251,                0.29487,                0.23233,                0.88771,                0.97769,                0.98276,                 0.9875,                 0.9132,                 0.4531,                0.23095,                0.84071,              0.0038125,              0.0038125,              0.0038125
                    252,                0.28959,                0.22889,                0.88881,                0.97771,                0.98278,                 0.9875,                0.91347,                 0.4531,                0.23062,                0.84081,              0.0037878,              0.0037878,              0.0037878
                    253,                0.29127,                0.23003,                0.88651,                0.97776,                0.98275,                0.98744,                0.91445,                0.45326,                0.23053,                0.84062,               0.003763,               0.003763,               0.003763
                    254,                 0.2887,                0.22696,                0.88638,                0.97798,                0.98235,                0.98741,                0.91412,                0.45308,                0.23098,                0.84062,              0.0037383,              0.0037383,              0.0037383
                    255,                0.28441,                0.22791,                0.88421,                0.97803,                0.98223,                0.98729,                0.91385,                0.45319,                0.23059,                0.84063,              0.0037135,              0.0037135,              0.0037135
                    256,                0.29041,                0.23133,                0.88525,                0.97804,                0.98216,                0.98719,                0.91471,                0.45304,                0.23058,                0.84064,              0.0036888,              0.0036888,              0.0036888
                    257,                0.28985,                0.22745,                0.88757,                0.97805,                0.98207,                0.98713,                0.91411,                0.45311,                0.23058,                0.84082,               0.003664,               0.003664,               0.003664
                    258,                0.28754,                0.22555,                0.88425,                0.97805,                0.98198,                0.98711,                0.91432,                0.45321,                0.23045,                0.84092,              0.0036393,              0.0036393,              0.0036393
                    259,                0.28949,                0.22698,                0.88797,                0.97127,                0.98857,                0.98716,                0.91371,                0.45332,                0.23021,                0.84095,              0.0036145,              0.0036145,              0.0036145
                    260,                 0.2863,                0.22664,                0.88519,                0.98241,                0.97884,                0.98724,                0.91503,                0.45332,                0.22959,                0.84083,              0.0035898,              0.0035898,              0.0035898
                    261,                0.28716,                 0.2276,                0.88605,                0.97123,                0.98908,                0.98716,                0.91533,                0.45356,                0.22931,                0.84089,               0.003565,               0.003565,               0.003565
                    262,                0.28315,                0.22583,                0.88394,                0.98393,                0.97764,                0.98708,                 0.9142,                0.45376,                0.23008,                0.84108,              0.0035403,              0.0035403,              0.0035403
                    263,                0.28483,                0.22549,                0.88415,                 0.9839,                0.97793,                0.98724,                0.91459,                0.45342,                0.22962,                0.84092,              0.0035155,              0.0035155,              0.0035155
                    264,                0.28665,                0.22629,                0.88428,                0.98392,                0.97812,                0.98731,                0.91356,                0.45391,                0.23025,                0.84111,              0.0034908,              0.0034908,              0.0034908
                    265,                0.28204,                0.22953,                0.88167,                0.98393,                0.97826,                0.98744,                  0.914,                0.45352,                0.23003,                0.84102,               0.003466,               0.003466,               0.003466
                    266,                0.28512,                0.22754,                0.88498,                0.98388,                 0.9784,                0.98744,                0.91427,                0.45338,                0.23015,                0.84095,              0.0034413,              0.0034413,              0.0034413
                    267,                0.28667,                0.22779,                0.88413,                0.98387,                0.97852,                0.98736,                0.91501,                0.45329,                0.23025,                0.84076,              0.0034165,              0.0034165,              0.0034165
                    268,                0.28867,                0.22674,                0.89223,                0.98395,                0.97839,                0.98716,                0.91486,                0.45287,                0.22962,                0.84041,              0.0033918,              0.0033918,              0.0033918
                    269,                0.28029,                0.22269,                0.88493,                0.98408,                0.97839,                0.98728,                0.91506,                0.45293,                0.22932,                0.84029,               0.003367,               0.003367,               0.003367
                    270,                0.28125,                0.22652,                 0.8814,                0.98404,                0.97852,                0.98728,                0.91493,                0.45288,                0.22971,                0.84017,              0.0033423,              0.0033423,              0.0033423
                    271,                0.28524,                0.22517,                0.88386,                0.98398,                0.97855,                0.98724,                 0.9138,                0.45289,                0.22804,                0.84031,              0.0033175,              0.0033175,              0.0033175
                    272,                0.28211,                0.22403,                0.88319,                0.98405,                0.97877,                0.98722,                 0.9137,                0.45294,                0.22704,                0.84021,              0.0032928,              0.0032928,              0.0032928
                    273,                0.28064,                0.21897,                0.88378,                 0.9841,                0.97877,                0.98721,                0.91353,                0.45297,                 0.2268,                0.84022,               0.003268,               0.003268,               0.003268
                    274,                0.28124,                0.22232,                0.88127,                0.98412,                0.97883,                0.98721,                0.91341,                0.45295,                0.22701,                0.84005,              0.0032433,              0.0032433,              0.0032433
                    275,                0.28305,                0.22332,                0.88356,                0.98413,                0.97883,                0.98721,                0.91385,                0.45276,                0.22701,                0.84006,              0.0032185,              0.0032185,              0.0032185
                    276,                0.28183,                0.22025,                0.88296,                0.98404,                0.97884,                0.98729,                 0.9146,                0.45281,                0.22724,                0.83989,              0.0031938,              0.0031938,              0.0031938
                    277,                0.28204,                0.22048,                0.88168,                0.98319,                0.97884,                0.98729,                0.91409,                0.45266,                0.22721,                 0.8398,               0.003169,               0.003169,               0.003169
                    278,                0.27702,                0.21928,                0.87989,                 0.9842,                0.97983,                0.98729,                0.91362,                0.45268,                0.22779,                0.83974,              0.0031443,              0.0031443,              0.0031443
                    279,                0.28352,                0.22072,                0.88351,                0.98425,                0.98006,                0.98727,                0.91337,                0.45279,                0.22747,                0.83983,              0.0031195,              0.0031195,              0.0031195
                    280,                 0.2807,                0.21996,                0.88566,                0.98434,                0.98029,                0.98727,                 0.9126,                0.45269,                0.22716,                0.83976,              0.0030948,              0.0030948,              0.0030948
                    281,                0.27958,                0.22144,                0.88034,                0.98283,                0.97884,                0.98727,                0.91236,                0.45283,                0.22731,                0.83981,                0.00307,                0.00307,                0.00307
                    282,                0.27814,                0.21747,                0.88442,                0.98286,                0.97884,                0.98727,                 0.9128,                0.45302,                0.22742,                0.83985,              0.0030452,              0.0030452,              0.0030452
                    283,                0.27535,                0.21631,                0.87814,                0.98304,                0.97884,                0.98734,                0.91272,                0.45334,                0.22728,                0.83985,              0.0030205,              0.0030205,              0.0030205
                    284,                0.27353,                0.21503,                0.87876,                0.98307,                0.97884,                0.98737,                0.91288,                0.45325,                0.22733,                 0.8398,              0.0029957,              0.0029957,              0.0029957
                    285,                0.27636,                0.22174,                0.88401,                0.98319,                0.97884,                0.98744,                0.91261,                0.45338,                0.22783,                0.83989,               0.002971,               0.002971,               0.002971
                    286,                0.27586,                0.22098,                 0.8812,                0.98324,                0.97884,                0.98737,                0.91138,                0.45343,                0.22776,                0.83998,              0.0029462,              0.0029462,              0.0029462
                    287,                0.27246,                0.21725,                0.88023,                0.98342,                0.97884,                0.98737,                0.91144,                0.45356,                0.22742,                0.84004,              0.0029215,              0.0029215,              0.0029215
                    288,                0.27584,                0.21494,                0.88093,                0.98352,                0.97881,                0.98744,                0.91123,                0.45376,                0.22766,                 0.8402,              0.0028967,              0.0028967,              0.0028967
                    289,                0.27206,                0.21395,                0.87811,                0.98369,                 0.9788,                0.98744,                0.91178,                 0.4538,                0.22857,                0.84026,               0.002872,               0.002872,               0.002872
                    290,                0.27637,                0.21775,                0.88191,                0.98483,                0.97995,                0.98744,                0.91159,                  0.454,                0.22849,                0.84043,              0.0028472,              0.0028472,              0.0028472
                    291,                0.27357,                0.21596,                 0.8784,                0.98483,                0.97966,                0.98737,                0.91151,                0.45384,                0.22868,                 0.8404,              0.0028225,              0.0028225,              0.0028225
                    292,                0.27583,                0.21976,                0.88017,                0.98483,                0.97946,                0.98737,                0.91181,                0.45403,                0.22903,                0.84038,              0.0027977,              0.0027977,              0.0027977
                    293,                0.27493,                0.24846,                  0.879,                0.98483,                0.97933,                 0.9874,                0.91277,                0.45434,                0.22905,                0.84039,               0.002773,               0.002773,               0.002773
                    294,                0.27569,                0.21943,                0.88063,                0.98476,                0.98057,                0.98732,                0.91334,                0.45424,                0.22949,                0.84034,              0.0027482,              0.0027482,              0.0027482
                    295,                0.27117,                0.21767,                0.87956,                0.98484,                0.98049,                0.98732,                0.91328,                0.45445,                0.23027,                0.84048,              0.0027235,              0.0027235,              0.0027235
                    296,                 0.2702,                0.21393,                0.87875,                0.98329,                 0.9788,                0.98744,                0.91286,                0.45456,                0.23025,                 0.8406,              0.0026987,              0.0026987,              0.0026987
                    297,                0.27223,                0.21687,                 0.8808,                0.97951,                0.98402,                0.98747,                0.91349,                0.45479,                0.22985,                0.84077,               0.002674,               0.002674,               0.002674
                    298,                0.27181,                0.21311,                0.87755,                0.97952,                0.98372,                0.98747,                0.91365,                0.45498,                0.22947,                0.84103,              0.0026492,              0.0026492,              0.0026492
                    299,                0.27092,                0.21472,                 0.8778,                0.97955,                0.98374,                0.98739,                 0.9149,                0.45525,                 0.2304,                0.84118,              0.0026245,              0.0026245,              0.0026245
                    300,                0.26762,                0.21496,                0.87865,                0.97998,                0.98358,                0.98756,                0.91504,                0.45521,                0.23087,                0.84117,              0.0025997,              0.0025997,              0.0025997
